"time","poolid","name","status","addr","sensortype","type","ph","ec","salt","tds","orp","cl","temp","bat","blerssi","wifissid","wifirssi","wifiip","mqttserver","mqttconnected","mqtttopic","raw"
2026-06-14 14:26:53.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-24,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781440013,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-24,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 14:16:18.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-25,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781439378,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-25,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 14:08:07.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781438887,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 14:07:33.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781438853,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 14:06:13.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781438773,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 14:03:18.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781438598,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:54:26.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781438066,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:50:45.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781437845,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:46:43.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781437603,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:46:10.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781437570,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:41:19.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781437279,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:33:45.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781436825,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:30:28.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781436628,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:29:08.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781436548,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:28:35.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781436515,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:23:01.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781436181,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:19:24.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-20,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781435964,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-20,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:18:04.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781435884,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:14:28.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-20,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781435668,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-20,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:11:58.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781435518,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:09:00.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781435340,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 13:04:03.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781435043,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 12:41:59.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,510,280.5,255,574,0.3,22.9,2884,-74,pool,-19,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781433719,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":510,\""salt\"":280.5,\""tds\"":255,\""orp\"":574,\""cl\"":0.3,\""temp\"":22.9,\""bat\"":2884,\""bleRSSI\"":-74,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-14 12:41:48.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781433708,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 12:40:01.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781433601,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 12:40:00.000 +0200,Pool H32,Pool H32,,,,,,,,,,,,,,,,,,,home/H32/pool/event,"""{\""time\"": 1781433600, \""name\"": \""Pool H32\"", \""eventType\"": \""refill\"", \""amount\"": 40.0, \""unit\"": \""min\""}"""
2026-06-14 12:29:00.000 +0200,Pool H32,Pool H32,,,manual,,7.0,,,,,1.0,22.8,,,,,,,,home/H32/pool/manual,"""{\""time\"": 1781432940, \""name\"": \""Pool H32\"", \""sensorType\"": \""manual\"", \""temp\"": 22.8, \""pH\"": 7.0, \""cl\"": 1.0, \""aiPH\"": 6.8, \""aiCL\"": 1.0, \""aiImage\"": \""2026-06-14/1781433179_4987df06d3ea.jpg\"", \""aiCorrected\"": true}"""
2026-06-14 12:27:58.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,508,279.4,254,563,0.3,22.9,2881,-73,pool,-20,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781432878,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":508,\""salt\"":279.4,\""tds\"":254,\""orp\"":563,\""cl\"":0.3,\""temp\"":22.9,\""bat\"":2881,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-20,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 12:27:01.000 +0200,Pool H32,Pool H32,failed to read data,"",unknown,0,,,,,,,,,0,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781432821,\""name\"":\""Pool H32\"",\""status\"":\""failed to read data\"",\""bleRSSI\"":0,\""sensorType\"":\""unknown\"",\""addr\"":\""\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 12:26:00.000 +0200,Pool H32,Pool H32,,,manual,,7.0,,,,,1.1,22.8,,,,,,,,home/H32/pool/manual,"""{\""time\"": 1781432760, \""name\"": \""Pool H32\"", \""sensorType\"": \""manual\"", \""temp\"": 22.8, \""pH\"": 7.0, \""cl\"": 1.1, \""aiPH\"": 6.8, \""aiCL\"": 0.3, \""aiImage\"": \""2026-06-14/1781432853_a0d8d9438d91.jpg\"", \""aiCorrected\"": true}"""
2026-06-14 12:25:41.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781432741,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 12:24:22.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-21,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781432662,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-21,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 12:23:00.000 +0200,Pool H32,Pool H32,,,manual,,7.0,,,,,2.0,22.8,,,,,,,,home/H32/pool/manual,"""{\""time\"": 1781432580, \""name\"": \""Pool H32\"", \""sensorType\"": \""manual\"", \""temp\"": 22.8, \""pH\"": 7.0, \""cl\"": 2.0, \""aiPH\"": 7.1, \""aiCL\"": 1.0, \""aiImage\"": \""2026-06-14/1781432799_1774cde41a43.jpg\"", \""aiCorrected\"": true}"""
2026-06-14 12:21:50.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-24,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781432510,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-24,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-14 12:21:39.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-23,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781432499,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-23,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 12:08:56.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,504,277.2,252,580,0.4,22.9,2887,-69,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781431736,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":504,\""salt\"":277.2,\""tds\"":252,\""orp\"":580,\""cl\"":0.4,\""temp\"":22.9,\""bat\"":2887,\""bleRSSI\"":-69,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 11:55:50.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,507,278.85,253,583,0.4,22.7,2887,-67,pool,-22,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781430950,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":507,\""salt\"":278.85,\""tds\"":253,\""orp\"":583,\""cl\"":0.4,\""temp\"":22.7,\""bat\"":2887,\""bleRSSI\"":-67,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-22,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-14 11:55:38.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781430938,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-14 11:45:38.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,506,278.3,253,583,0.4,22.6,2890,-59,pool,-22,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781430338,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":506,\""salt\"":278.3,\""tds\"":253,\""orp\"":583,\""cl\"":0.4,\""temp\"":22.6,\""bat\"":2890,\""bleRSSI\"":-59,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-22,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-14 11:35:37.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,510,280.5,255,583,0.4,22.7,2887,-60,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781429737,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":510,\""salt\"":280.5,\""tds\"":255,\""orp\"":583,\""cl\"":0.4,\""temp\"":22.7,\""bat\"":2887,\""bleRSSI\"":-60,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-14 11:35:03.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781429703,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-14 11:34:52.000 +0200,Pool H32,Pool H32,failed to read data,"",unknown,0,,,,,,,,,0,pool,-17,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781429692,\""name\"":\""Pool H32\"",\""status\"":\""failed to read data\"",\""bleRSSI\"":0,\""sensorType\"":\""unknown\"",\""addr\"":\""\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
